31298617-contagion,"
      Contagion
",Teri Terry,"
  3.86
","

  1,059
  ratings
","

    232
    reviews
",,English,English,Paperback,,464 pages,"
            Published
        May 18th 2017
         by Orchard Books

            
              (first published May 4th 2017)
            
","['Young Adult', 'Science Fiction', 'Science Fiction', 'Dystopia']"
223416,"
      The Right to Useful Unemployment and Its Professional Enemies
",Ivan Illich,"
  4.06
","

  127
  ratings
","

    19
    reviews
",,0714526630,9780714526638),Paperback,,95 pages,"
            Published
        July 1st 2000
         by Marion Boyars Publishers, Ltd.

            
              (first published 1977)
            
","['Philosophy', 'Nonfiction', 'Politics', 'Science']"
29588825-if-i-was-your-girl,"
      If I Was Your Girl
",Meredith Russo,"
  4.00
","

  25,242
  ratings
","

    4,220
    reviews
",,B01CYMDBHU,B01CYMDBHU,Kindle Edition,,288 pages,"
            Published
        June 1st 2016
         by Usborne Publishing Ltd

            
              (first published May 3rd 2016)
            
","['Young Adult', 'LGBT', 'Contemporary', 'Romance', 'Fiction']"
27261377-pretend-you-re-mine,"
      Pretend You're Mine
",Lucy Score,"
  4.26
","

  11,630
  ratings
","

    1,046
    reviews
","A Small Town Love Story
I only wanted to protect you...
  Luke Garrison is a hometown hero, a member of the National Guard ready to deploy again. Strong, sweet, and sexy, he doesn't have a girlfriend and doesn't want one. When the wildly beautiful Harper stumbles into his life, though, he realizes that she's the perfect decoy. A fake girlfriend to keep his family off his back until he's out on another mission.  So what if a single bite of her lip sends his mind to wicked places? He can control himself. Can't he?  Harper was on her way to starting a new life... again. But something about Luke makes her want to settle down in this small town and make Luke's house a home. When his arms wrap around her like steel, she finally knows what it's like to feel safe. Protected.  One night of sleeping in the same bed turns into something much, much more... and soon Luke can't keep his mind off Harper's wide gray eyes, or his hands off of her luscious curves. He never thought he'd feel this way about a woman again. But he knows that he can't tell her the truth about his dark past, and she can't reveal to him what she's running from.  Anyway, this isn't a real relationship. It's only for a month. Only pretend. Until it isn't...",English,English,Kindle Edition,,451 pages,"
            Published
        October 22nd 2015
         by Pub Yourself Press

      ","['Romance', 'War', 'Military Fiction', 'Romance', 'Contemporary Romance', 'Contemporary', 'New Adult']"
253993,"
      See Jane Run
",Joy Fielding,"
  3.92
","

  7,404
  ratings
","

    535
    reviews
","What do you do when you don't know who you are...Jane has lost her memory....Where you are...Jane is found walking the streets wearing a blood-stained dress with $10,000 in the pocket....What you've done?Unable to get answers from her husband, Jane is forced to seek the truth about her accident on her own. But the truth doesn't always set you free . . . When you can't trust yourself, who can you trust?",0380711524,9780380711529),Paperback,,416 pages,"
            Published
        September 1st 1992
         by Avon

            
              (first published May 1st 1991)
            
","['Mystery', 'Thriller', 'Fiction', 'Suspense', 'Thriller', 'Mystery Thriller']"
36987274,"
      Мечокът и Славеят
",Katherine Arden,"
  4.12
","

  81,564
  ratings
","

    12,892
    reviews
","Дълбоко в горите на Русия се случват необикновени неща. В прегръдките на руската пустош зимата трае цяла вечност, а снежните преспи са по-високи от къщите. Но на Василиса това не ѝ пречи. Тя прекарва вечерите сгушена около топлината на огъня, обградена от обичните си близки, докато слуша приказките на бавачката си. Любимата ѝ приказка е за Мраз – синеокия зимен демон, който се появява в ледените зимни вечери, за да отведе непредпазливите души. Бавачката разказва, че мъдрите хора се боят от него и че почитането на духовете предпазва дома им от зло.След като майката на Василиса умира, баща ѝ отива в Москва и се връща с нова съпруга. Тя ненавижда селските порядки и забранява почитането на духовете. Всички смирено се съгласяват, но Василиса е ужасена, защото усеща, че това ще донесе само нещастия.И се оказва права – реколтите загиват, зли същества от гората започват да се приближават и нещастие се настанява в селото. През това време мащехата на Василиса става все по-сурова с нея.Опасността приближава и Василиса трябва да се противопостави дори на близките си, като призове опасни дарби, които дълго е потискала. Възможно ли е най-страшните приказки на бавачката всъщност да се окажат реалност?""Красива зимна история, пълна с магия, чудовища и опасностите от това да пораснеш."" Наоми Новик  ""Завладяващ и лиричен, дебютният роман на Катрин Арден докосва сърцата и ускорява пулса. Очаквам с нетърпение следващата нейна книга."" Тери Брукс ""Прекрасно построен разказ за семейството и суровите чудатости на необятната зимна магия."" Робин Хоб",9786191710478,9786191710478,Hardcover,,368 pages,"
            Published
        December 2017
         by Orange books	

            
              (first published January 10th 2017)
            
","['Fantasy', 'Historical', 'Historical Fiction', 'Fiction', 'Young Adult', 'Historical', 'Fantasy', 'Fairy Tales', 'Cultural', 'Russia', 'Fantasy', 'Magic', 'Adult', 'Retellings']"
17405209,"
      الأمير الصغير
",Antoine de Saint-Exupéry,"
  4.30
","

  1,139,261
  ratings
","

    33,231
    reviews
","بعدما كان طيار حرب، كتب ""انطوان دو سان إكزوبيري"" ""الأمير الصغير"" أشهر رواياته التي صارت منذئذ إحدى أعظم روائع الأدب الفرنسي: اضطر السارد إلى الهبوط بالصحراء إثر إصابة طائرته بعطب، وهناك التقى بالأمير الصغير، وهو طفل قادم من كوكب آخر، فطلب منه أن يرسم له خروفاً. كان الطيار يكتشف كل يوم أشياء جديدة عن كوكب الأمير الصغير، وعن رحيله وسفره، وهكذا حدثه الطفل عن سكيولوجية الراشدين وعن جديتهم، كما حدّثه عن زهرة فريدة، عن وردة أحبها كثيراً، وأسرّ له أيضاً بأنه عانى من غرورها، وأنه كان أصغر ربّما من أن يعرف كيف يحبّها. ولعل ما دفعه إلى ترك كوكبه والسفر هو عدم الفهم هذا، وكذا خيبته في ذلك الحب، وهكذا التقى السكّير الذي يشرب لينسى أنه يشرب، رجل الأعمال مالك النجوم. وبحلول اليوم الثامن من العطب بالصحراء، دقت ساعة الفراق، فقد تاق الأمير الصغير للعودة لكوكبه حتى يلقى زهرته من جديد، وترك السارد وحيداً وقد صار قادراً على النظر إلى السماء نظرة مختلفة.",9789953685207,9789953685207,Paperback,1st Edition,101 pages,"
            Published
        September 1st 2011
         by المركز الثقافي العربي

            
              (first published April 6th 1943)
            
","['Classics', 'Fiction', 'Fantasy', 'Childrens']"
22053410-perfect-ruin,"
      Perfect Ruin
",Lauren DeStefano,"
  3.74
","

  8,851
  ratings
","

    1,439
    reviews
","On the floating city, you can be anything you dream - a novelist or a singer, a florist or a factory worker... Your life is yours to embrace or to squander. There's only one rule: you don't approach THE EDGE. If you do, it's already over.Morgan Stockhour knows getting too close to the edge can lead to madness. Even though her older brother, Lex, was a Jumper, Morgan vows never to end up like him. There’s too much for her at home: her parents, best friend Pen, and her betrothed, Basil. Her life is ordinary and safe, even if she sometimes does wonder about the ground and why it’s forbidden.Then a murder, the first in a generation, rocks the city. With whispers swirling and fear on the wind, Morgan can no longer stop herself from investigating, especially once she meets Judas. Betrothed to the victim, Judas is being blamed for the murder, but Morgan is convinced of his innocence. Secrets lay at the heart, but nothing can prepare Morgan for what she will find—or whom she will lose.",English,English,Paperback,,356 pages,"
            Published
        March 10th 2015
         by Simon & Schuster Books for Young Readers

            
              (first published October 1st 2013)
            
","['Young Adult', 'Science Fiction', 'Dystopia', 'Fantasy', 'Science Fiction']"
63380,"
      El Senor De Los Anillos Las Dos Torres: Guia De Fotos
",Various,"
  4.11
","

  28
  ratings
","

    1
    review
",,8445074156,9788445074152),Paperback,,48 pages,"
            Published
        November 12th 2002
         by Planeta Publishing Corporation

            
              (first published November 2002)
            
",[]
23281943-deadly-design,"
      Deadly Design
",Debra Dockter,"
  3.88
","

  444
  ratings
","

    91
    reviews
","Though technically twins, Kyle and Connor McAdams couldn't be more different. Connor's the star of the track team, the valedictorian, a demigod living among the students at Rose Hill High School. But Kyle is more of a loner who's most comfortable playing video games in the basement. Also, these twins were born two years apart.Conceived in vitro at the Genesis Innovations Laboratory after their parents struggled to have children, the boys were carried separately; they thought it'd be safer that way. And it was, until Connor suddenly dies of a heart attack on his eighteenth birthday. Soon Kyle learns of other kids conceived in the Genesis lab who've died the exact same way. It turns out the doctor their parents enlisted to help them may not have been everything he seemed. He gave them perfect children, but with one fatal flaw.Just as he's falling in love, Kyle's caught in a race against time to unlock the secrets hidden in his DNA. A thrilling adventure that will keep readers guessing at every turn, Deadly Design is packed with adrenaline and heart.",Kyle,McAdams,Hardcover,,359 pages,"
            Published
        June 2nd 2015
         by G.P. Putnam's Sons

      ","['Young Adult', 'Science Fiction', 'Romance', 'Thriller']"
1059870,"
      Crystal Therapy: How to Heal and Empower Your Life with Crystal Energy
",Doreen Virtue,"
  4.10
","

  814
  ratings
","

    26
    reviews
","Crystal Therapy is a pocket guide to the healing power of 88 crystals, complete with beautiful color photographs of each one. The book is suitable for beginners, and it focuses on crystals that are easily obtainable. Readers learn which crystal to use for particular health or life issues, receive clear explanations of crystal-related terms (such as phantom and record-keeper""), how to choose a crystal that’s been humanely mined, and read fascinating channeled messages from each crystal. The authors discuss how the crystals work with the angels and archangels; and outline the steps for laying particular crystals in your home to build energy grids that help with abundance, romance, a good night’s sleep, protection, and more.",140190467X,9781401904678),Paperback,,240 pages,"
            Published
        February 1st 2005
         by Hay House

      ","['Spirituality', 'Nonfiction', 'Philosophy', 'Metaphysics', 'Paranormal', 'Angels', 'Spirituality', 'New Age']"
11593597-gateway,"
      Gateway
",Frederik Pohl,"
  4.07
","

  36,906
  ratings
","

    1,425
    reviews
",,9027410194,9789027410191),Mass Market Paperback,Eerste druk,246 pages,"
            Published
        1979
         by Het Spectrum

            
              (first published 1977)
            
","['Science Fiction', 'Fiction', 'Space', 'Space Opera']"
7041063-bed-of-roses,"
      Bed of Roses
",Nora Roberts,"
  4.12
","

  53,728
  ratings
","

    2,222
    reviews
",,0749928883,9780749928889),Paperback,,335 pages,"
            Published
        April 29th 2010
         by Piatkus

            
              (first published October 26th 2009)
            
","['Romance', 'Romance', 'Contemporary Romance', 'Contemporary', 'Womens Fiction', 'Chick Lit', 'Fiction', 'Adult', 'Audiobook', 'Adult Fiction', 'Family', 'Romantic']"
39778436-self-discipline,"
      SELF-DISCIPLINE: ACHIEVE YOUR GOALS AND GAIN SUCCESS IN LIFE THROUGH THE MASTERY OF SELF DISCIPLINE (Self Help, Habits, Procrastination, Self Control, Productivity, Habits)
",Floyd Callahan,"
  3.50
","

  4
  ratings
","

    1
    review
"," Self-discipline is the key to success!   Self-Discipline is the skill required to go the extra mile of personal growth and development and it can be easily attained if you will follow the steps mentioned in this book. Developing self-discipline is like developing any other skill. It requires learning, practice and persistence. This book will offer you insights, tips and exercises to achieve a higher level of self-discipline. It will boost your confidence and willpower to become a stronger and more determined person who can make up his or her mind on the goals he or she wants to reach and actually achieve them. This book will offer various techniques that will help you bring out your incredible powers to take possession of your life. This book will help you integrate self-discipline into your daily life which will help you create and adapt success habits.   In this book you will learn:    The power of positive self-image  Secrets to living a successful life  Daily practical exercises to keep you on track   Invest in yourself by using this book to help set you on the right path to becoming the master of your life and achieving the success you deserve! ",None,Combine,Kindle Edition,,39 pages,"
            Published
        March 27th 2018
        

      ",[]
15803761-the-immortal-rules,"
      The Immortal Rules
",Julie Kagawa,"
  4.09
","

  61,874
  ratings
","

    5,996
    reviews
","To survive in a ruined world, she must embrace the darknessAllison Sekemoto survives in the Fringe, the outermost circle of a walled-in city. By day, she and her crew scavenge for food. By night, any one of them could be eaten. Some days, all that drives Allie is her hatred of them—the vampires who keep humans as blood cattle. Until the night Allie herself dies and becomes one of the monsters.Forced to flee her city, Allie must pass for human as she joins a ragged group of pilgrims seeking a legend—a place that might have a cure for the disease that killed off most of civilization and created the rabids, the bloodthirsty creatures who threaten human and vampire alike. And soon Allie will have to decide what and who is worth dying foragain.Enter Julie Kagawa's dark and twisted world as an unforgettable journey begins.",0373210809,9780373210800),Paperback,,443 pages,"
            Published
        March 26th 2013
         by Harlequin Teen

            
              (first published April 24th 2012)
            
","['Paranormal', 'Vampires', 'Young Adult', 'Fantasy', 'Fantasy', 'Paranormal', 'Science Fiction', 'Dystopia']"
28213684-el-ruise-or,"
      El ruiseñor
",Kristin Hannah,"
  4.57
","

  545,259
  ratings
","

    54,587
    reviews
","Dos hermanas buscan su propio camino hacia la supervivencia, el amor y la libertad en la Francia ocupada durante la Segunda Guerra Mundial.Francia, 1939. En el tranquilo pueblo de Carriveau, Vianne Mauriac se despide de su marido, Antoine, que debe marchar al frente. Ella no cree que los nazis vayan a invadir Francia... pero lo hacen, con batallones de soldados marchando por las calles, con caravanas de camiones y tanques, con aviones que llenan los cielos y lanzan bombas sobre los inocentes. Cuando un capitán alemán requisa la casa de Vianne, ella y su hija deben convivir con el enemigo o arriesgarse a perderlo todo. Sin comida ni dinero ni esperanza, Vianne se ve obligada a tomar difíciles decisiones para mantener con vida a su familia.La hermana de Vianne, Isabelle, es una joven rebelde de dieciocho años que busca un propósito para su vida con toda la temeraria pasión de la juventud. Mientras miles de parisinos escapan de la ciudad ante la inminente llegada de los nazis, Isabelle se encuentra con Gaëton, un partisano que cree que los franceses pueden luchar contra los nazis desde dentro de Francia. Isabelle se enamora completamente, pero cuando él la traiciona, decide unirse a la Resistencia. Sin detenerse nunca para mirar hacia atrás, Isabelle arriesgará su vida una y otra vez para salvar a otros.En el amor descubrimos quiénes queremos ser.En la guerra descubrimos quiénes somos en realidad.",8483658283,9788483658284),Paperback,,592 pages,"
            Published
        February 11th 2016
         by Suma de letras

            
              (first published October 8th 2015)
            
","['Historical', 'Historical Fiction', 'Fiction', 'Historical', 'War', 'World War II', 'War']"
22396591-the-dead-house,"
      The Dead House
",Dawn Kurtagich,"
  3.70
","

  5,794
  ratings
","

    1,491
    reviews
","Twenty-five years ago, Elmbridge High burned down. Three people were killed and one pupil, Carly Johnson, disappeared. Now a diary has been found in the ruins of the school. The diary belongs to Kaitlyn Johnson, Carly’s identical twin sister. But Carly didn’t have a twin . . . Re-opened police records, psychiatric reports, transcripts of video footage and fragments of diary reveal a web of deceit and intrigue, violence and murder, raising a whole lot more questions than it answers.Who was Kaitlyn and why did she only appear at night? Did she really exist or was she a figment of a disturbed mind? What were the illicit rituals taking place at the school? And just what did happen at Elmbridge in the events leading up to ‘the Johnson Incident’?",1780622341,9781780622347),Paperback,,440 pages,"
            Published
        August 6th 2015
         by Orion Children's Books

      ","['Horror', 'Young Adult', 'Fantasy', 'Paranormal']"
944103,"
      The Palm-Wine Drinkard
",Amos Tutuola,"
  3.85
","

  1,835
  ratings
","

    190
    reviews
","When Amos Tutuola's first novel, The Palm-Wine Drinkard, appeared in 1952, it aroused exceptional worldwide interest. Drawing on the West African (Nigeria) Yoruba oral folktale tradition, Tutuola described the odyssey of a devoted palm-wine drinker through a nightmare of fantastic adventure. Since then, The Palm-Wine Drinkard has been translated into more than 15 languages and has come to be regarded as a masterwork of one of Africa's most influential writers.",0571049966,9780571049967),Paperback,,125 pages,"
            Published
        1977
         by Faber and Faber 

            
              (first published 1952)
            
","['Fiction', 'Cultural', 'Africa', 'Fantasy', 'Western Africa', 'Nigeria', 'Literature', 'African Literature']"
23615704-street-poison,"
      Street Poison: The Biography of Iceberg Slim
",Justin Gifford,"
  3.66
","

  215
  ratings
","

    39
    reviews
","The first and definitive biography of one of America's bestselling, notorious, and influential writers of the twentieth century: Iceberg Slim, né Robert Beck, author of the multimillion-copy memoir Pimp and such equally popular novels as Trick Baby and Mama Black Widow. From a career as a, yes, ruthless pimp in the '40s and '50s, Iceberg Slim refashioned himself as the first and still the greatest of ""street lit"" masters, whose vivid books have made him an icon to such rappers as Ice-T, Jay-Z, and Snoop Dogg and a presiding spirit of ""blaxploitation"" culture. You can't understand contemporary black (and even American) culture without reckoning with Iceberg Slim and his many acolytes and imitators. Literature professor Justin Gifford has been researching the life and work of Robert Beck for a decade, culminating in Street Poison, a colorful and compassionate biography of one of the most complicated figures in twentieth-century literature. Drawing on a wealth of archival material—including FBI files, prison records, and interviews with Beck, his wife, and his daughters—Gifford explores the sexual trauma and racial violence Beck endured that led to his reinvention as Iceberg Slim, one of America's most infamous pimps of the 1940s and '50s. From pimping to penning his profoundly influential confessional autobiography, Pimp, to his involvement in radical politics, Gifford's biography illuminates the life and works of one of American literature's most unique renegades.",//<![CDATA[,Combine,Hardcover,,265 pages,"
            Published
        August 4th 2015
         by Doubleday

            
              (first published August 2015)
            
","['Biography', 'Nonfiction', 'Cultural', 'African American', 'Biography Memoir', 'History', 'Literature', 'American']"
9364244-l-iliade,"
      L'Iliade
",Homer,"
  4.05
","

  1,371
  ratings
","

    63
    reviews
",,French,French,Paperback,,264 pages,"
            Published
        May 21st 2008
         by Echo Library

            
              (first published January 1st 1929)
            
","['Classics', 'Fiction', 'Fantasy', 'Mythology', 'Poetry']"
24805779-ana,"
      Ana
",Maxim Gorky,"
  3.93
","

  11,030
  ratings
","

    778
    reviews
","Maksim Gorky was a Soviet author and founder of the socialist realism literary method. He was also a political activist who spent several lengthy stays in Capri and Italy. Gorky traveled throughout his native land and at one point became friends with Lenin. His travels overwhelmed him with the vastness and beauty of his country and they also made him sharply aware of the ignorance and poverty of its people. This novel tells the story of the common proletariat who protested against the czar and the capitalists which eventually led to the October Revolution. Pelageya is the wife of a factory worker who ignores the political upheaval in her country in favor of caring for her personal life. She represents hundreds of workers who are concerned with living their lives. Her son Pavel takes a different path and joins the revolution inspiring many Russians who were living under a capitalistic society in Russia. Gorky saw the ""mother country"" as supporting her children as they fought for their rights.",9754880123,9789754880120),,,479 pages,"
            Published
        February 1999
         by Yalçın Yayınları

            
              (first published 1906)
            
","['Fiction', 'Classics', 'Cultural', 'Russia', 'Literature', 'Russian Literature', 'Novels']"
88388,"
      Siegfried
",Harry Mulisch,"
  3.64
","

  3,287
  ratings
","

    114
    reviews
","Celebrated author Rudolf Herter is in Vienna to read from his masterpiece, The Invention of Love, when in a TV interview he speaks of his desire to write about evil. He is later contacted by an elderly couple who believe he should hear their shocking story. As servants at the Berghof, Hitler's retreat during the war, they looked after Eva Braun and consequently became guardians of a shattering secret and unwilling participants in a terrible crime. Burdened by his new knowledge, Herter must decide what to do with it...",0141009144,9780141009148),Paperback,,192 pages,"
            Published
        November 25th 2004
         by Penguin

            
              (first published January 2001)
            
","['Fiction', 'European Literature', 'Dutch Literature', 'Literature', 'Historical', 'Historical Fiction']"
10222981-l-autre-moiti-du-soleil,"
      L'Autre moitié du Soleil
",Chimamanda Ngozi Adichie,"
  4.31
","

  83,971
  ratings
","

    7,200
    reviews
","Lagos, années soixante. La ravissante Olanna est amoureuse d'Odenigbo, intellectuel engagé et idéaliste. Quant à sa soeur Kainene, sarcastique et secrète, elle noue une liaison avec Richard, journaliste britannique fasciné par la culture locale. Le tout sous le regard intrigué d'Ugwu, treize ans, qui a quitté la brousse pour devenir le boy d'Odenigbo. Le Biafra se proclame indépendant du Nigeria. Un demi-soleil jaune s'étale sur les drapeaux, symbole du pays et de l'avenir. Mais une longue guerre va éclater, qui fera plus d'un million de victimes. L'auteur ne se contente pas d'apporter un témoignage sur un conflit oublié ; en créant des personnages inoubliables, elle happe le lecteur dans la tourmente. Récompensé par le prestigieux Orange Prize, L'Autre Moitié du soleil est un bouleversant chant d'amour, de mort et d'espoir.",2070421430,9782070421435),Mass Market Paperback,Folio,663 pages,"
            Published
        June 10th 2010
         by Gallimard

            
              (first published 2006)
            
","['Fiction', 'Historical', 'Historical Fiction', 'Cultural', 'Africa', 'War', 'Western Africa', 'Nigeria', 'Historical']"
34311335-super-sons-1,"
      Super Sons #1
",Peter J. Tomasi,"
  4.32
","

  406
  ratings
","

    58
    reviews
","“When I grow up” part one! The sons of Batman and Superman have graduated to their own monthly comic-but if they want to survive, they’re going to have to share it! Writer Peter J. Tomasi (BATMAN & ROBIN, SUPERMAN) teams with rising-star artist Jorge Jimenez (EARTH 2) to bring you the adventures of the World’s Smallest. This debut issue looks at the lives of Robin and Superboy and their destiny to follow in their fathers’ footsteps, while we meet a new villain whose ascension parallels the boys’ own understanding of their powers-except that he believes it’s his right to rule over every being on the planet!",Super,#1,Kindle Edition,,24 pages,"
            Published
        February 15th 2017
         by DC

      ","['Sequential Art', 'Comics', 'Superheroes', 'Dc Comics', 'Sequential Art', 'Graphic Novels', 'Fiction', 'Fantasy', 'Comics', 'Superheroes', 'Comics', 'Comic Book', 'Dc Comics', 'Batman', 'Dc Comics', 'Superman', 'Action']"
1157541,"
      Listening Point
",Sigurd F. Olson,"
  4.38
","

  289
  ratings
","

    17
    reviews
","Poetic meditations about Olson’s cabin and his life there.This long-awaited paperback edition of a cabin-reading classic tells the story of Olson’s Listening Point from his first night of sleeping under the stars, to the eventual building of his retreat there.""Mr. Olson brings to his writing a native’s perception of the north country and the happy gift of making readers participate in his appreciation of trees and plants and animals."" Atlantic Monthly",081662996X,9780816629961),Paperback,,256 pages,"
            Published
        August 13th 1997
         by Univ Of Minnesota Press

            
              (first published June 27th 1958)
            
","['Environment', 'Nature', 'Nonfiction', 'Writing', 'Essays', 'Autobiography', 'Memoir', 'Science Nature']"
7821925-little-darlings,"
      Little Darlings
",Jacqueline Wilson,"
  3.98
","

  3,220
  ratings
","

    168
    reviews
","Jacqueline Wilson's latest guaranteed bestseller shines the spotlight onto the crazy world of celebrity. Sunset lives a life of luxury with her beautiful ex-model mum, her world-famous ex-rocker dad and two little celeb siblings. But life on the red carpet is no compensation for rowing parents, constant nagging, intensive media scrutiny and no real friends.Destiny, on the other hand, is an only child living on a rundown estate with a sickly but devoted mum who constantly tells her that she's really the daughter of a famous former rock star. When the two girls meet in unlikely circumstances, they are surprised to find in each other something they've been missing all their lives.",English,English,Hardcover,,378 pages,"
            Published
        April 5th 2010
         by Doubleday UK

            
              (first published January 1st 2010)
            
","['Childrens', 'Contemporary', 'Fiction', 'Family', 'Young Adult', 'Childrens', 'Middle Grade', 'Young Adult', 'Teen', 'Realistic Fiction', 'Novels', 'European Literature', 'British Literature']"
19246471-clothes-clothes-clothes-music-music-music-boys-boys-boys,"
      Clothes, Clothes, Clothes. Music, Music, Music. Boys, Boys, Boys
",Viv Albertine,"
  4.24
","

  7,334
  ratings
","

    705
    reviews
","The guitarist for seminal female punk group The Slits recounts playing with Sid Vicious, touring with the Clash, dating Mick Jones, inspiring “Train in Vain,” and releasing her solo debut in 2012Viv Albertine is one of a handful of original punks who changed music, and the discourse around it, forever. Her memoir tells the story of how, through sheer will, talent, and fearlessness, she forced herself into a male-dominated industry, became part of a movement that changed music, and inspired a generation of female rockers.After forming The Flowers of Romance with Sid Vicious in 1976, Albertine joined The Slits and made musical history in one of the first generations of punk bands. The Slits would go on to serve as an inspiration to future rockers, including Kurt Cobain, Carrie Brownstein, and the Riot Grrrl movement in the 1990s. This is the story of what it was like to be a girl at the height of punk: the sex, the drugs, the guys, the tours, and being part of a brilliant pioneering group of women making musical history. Albertine recounts helping define punk fashion, struggling to find her place among the boys, and her romance with Mick Jones, including her pregnancy and subsequent abortion. She also gives a candid account of what happened post-punk, beyond the break-up of The Slits in 1982, including a career in film, surviving cancer, and making music again, twenty-five years later.A truly remarkable memoir told in Viv’s frank, irreverent, and distinctive voice, Clothes, Clothes, Clothes. Music, Music, Music. Boys, Boys, Boys. is a raw, thrilling story of life on the frontier.",English,English,Paperback,,432 pages,"
            Published
        May 22nd 2014
         by Faber & Faber

            
              (first published May 12th 2014)
            
","['Music', 'Nonfiction', 'Autobiography', 'Memoir', 'Biography', 'Biography', 'Autobiography', 'Music', 'Punk']"
30845341-din-zbuciumul-captivit-ii,"
      Din zbuciumul captivităţii
",Gheorghe Caracaș,"
  3.67
","

  6
  ratings
","

    2
    reviews
","„Eroii nu stau pe gânduri, nu se lasă purtaţi de zbuciumări sufleteşti. Ei acţionează. Imaginaţia lor e legată de lucruri concrete şi imediate. De cele mai multe ori sunt obligaţi să răspundă realităţii date: să ţină focul aprins, să caute ceva de mâncare, să facă rost de o haină în plus, să aşeze paiele aşternutului, să găsească o bucăţică de pâine şi un blid de lături. Ofiţerii umblă fiecare cu câte un ciob de oală sau cu câte o cutie goală de conserve în mână; în haine murdare şi zdrenţuite, necontenit flămânzi şi îngheţaţi [...].” Ion Bulei",6067930080,9786067930085),Paperback,,224 pages,"
            Published
        April 2016
         by Corint

      ",[]
18684770-il-legame-del-drago,"
      Il legame del drago
",Thea Harrison,"
  4.11
","

  38,654
  ratings
","

    2,869
    reviews
","Mezza umana e mezza wyr, l’antica e potentissima razza dei draghi, Pia ha sempre cercato di nascondere a tutti le sue origini. Ma un giorno il suo ex fidanzato scopre la sua capacità innata di aprire qualsiasi serratura e la costringe a commettere un furto. Non si tratta di un furto qualsiasi: le chiede di derubare un drago multimiliardario. Pia riesce nella sua missione e ruba un penny dai suoi tesori, senza sapere che da quel momento in poi il suo sangue wyr tornerà a reclamare la sua parte. Prima ancora però, sarà il derubato a reclamare indietro la sua moneta, insieme alla ladra che ha osato sottrargliela. Lui è Dragos Cuelebre, nato insieme al sistema solare, predatore tra i predatori, il più temuto dei wyr. Ma quando riuscirà a catturare Pia, scoprirà segreti ed emozioni nuove, che lo uniranno a lei irreparabilmente, come una forza ancestrale. Insieme affronteranno la minaccia dei fae oscuri e le difficoltà della trasformazione che sta avvenendo in Pia, che ora è pronta ad accettare la sua natura wyr. Un’esplosiva miscela di magia e romanticismo tra le fortezze dell’Altra Terra e i grattacieli di New York, un mondo popolato di creature maestose e affascinanti, in cui sarà un piacere perdersi.",883472383X,9788834723838),Paperback,Tif Extra,400 pages,"
            Published
        October 17th 2013
         by Fanucci

            
              (first published January 1st 2011)
            
","['Fantasy', 'Paranormal', 'Romance', 'Romance', 'Paranormal Romance', 'Fantasy', 'Fantasy', 'Dragons', 'Fantasy', 'Urban Fantasy', 'Paranormal', 'Shapeshifters']"
29566743-under-rose-tainted-skies,"
      Under Rose-Tainted Skies
",Louise Gornall,"
  4.04
","

  6,859
  ratings
","

    1,543
    reviews
","Agoraphobia confines Norah to the house she shares with her mother.For her, the outside is sky glimpsed through glass, or a gauntlet to run between home and car. But a chance encounter on the doorstep changes everything: Luke, her new neighbour. Norah is determined to be the girl she thinks Luke deserves: a ‘normal’ girl, her skies unfiltered by the lens of mental illness. Instead, her love and bravery opens a window to unexpected truths …An important and uplifting debut from a British author, which tackles mental health issues such as agoraphobia and OCD.",1910655864,9781910655863),Paperback,,272 pages,"
            Published
        July 7th 2016
         by Chicken House

      ","['Contemporary', 'Young Adult', 'Health', 'Mental Health', 'Romance', 'Mental Health', 'Mental Illness']"
9960408-the-master-and-margarita,"
      The Master and Margarita
",Mikhail Bulgakov,"
  4.30
","

  207,487
  ratings
","

    9,693
    reviews
","Mikhail Bulgakov's devastating satire of Soviet life was written during the darkest period of Stalin's regime. Combining two distinct yet interwoven parts—one set in ancient Jerusalem, one in contemporary Moscow—the novel veers from moods of wild theatricality with violent storms, vampire attacks, and a Satanic ball; to such somber scenes as the meeting of Pilate and Yeshua, and the murder of Judas in the moonlit garden of Gethsemane; to the substanceless, circus-like reality of Moscow. Its central characters, Woland (Satan) and his retinue—including the vodka-drinking black cat, Behemoth; the poet, Ivan Homeless; Pontius Pilate; and a writer known only as The Master, and his passionate companion, Margarita—exist in a world that blends fantasy and chilling realism, an artful collage of grotesqueries, dark comedy, and timeless ethical questions.Though completed in 1940, ""The Master and Margarita"" wasn't published in Moscow until 1966, when the first part appeared in the magazine ""Moskva."" It was an immediate and enduring success: audiences responded with great enthusiasm to its expression of artistic and spiritual freedom.",1840226579,9781840226577),Paperback,Wordsworth Classics,418 pages,"
            Published
        February 15th 2011
         by Wordsworth Editions

            
              (first published 1967)
            
","['Fiction', 'Classics', 'Cultural', 'Russia', 'Fantasy', 'Literature', 'Russian Literature', 'Magical Realism']"
