n,title,author,rating,num_ratings,num_reviews,descrip,isbn,isbn13,binding,edition,pages,published_on,genres 
129963,"
      War and Peace
",Leo Tolstoy,"
  4.11
","

  240,034
  ratings
","

    10,062
    reviews
",,0451530543,9780451530547),Paperback,,1455 pages,"
            Published
        June 5th 2007
         by Signet Classics

            
              (first published 1867)
            
","['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'Cultural', 'Russia', 'Literature']"
1012312,"
      Ella The Rose Fairy
",Daisy Meadows,"
  3.84
","

  604
  ratings
","

    22
    reviews
",,1846164648,9781846164644),Paperback,,,"
            Published
        April 1st 2007
         by Orchard (NY)

      ","['Childrens', 'Paranormal', 'Fairies', 'Fantasy', 'Fiction', 'Childrens', 'Chapter Books']"
19319231-delirmek-belirmektir,"
      Delirmek, Belirmektir
",Can Bonomo,"
  4.07
","

  138
  ratings
","

    13
    reviews
",,Turkish,Turkish,Paperback,,140 pages,"
            Published
        February 2014
         by Esen kitap

            
              (first published November 1st 2013)
            
","['Asian Literature', 'Turkish Literature', 'Poetry']"
25985420-narraciones-extraordinarias,"
      Narraciones Extraordinarias
",Edgar Allan Poe,"
  4.14
","

  12,798
  ratings
","

    698
    reviews
","""Sea esa palabra nuestra señal de partida pájaro o espíritu maligno!"" Le grité presuntuoso - ""¡Vuelve a la tempestad y de la orilla de la Noche Plutónica No dejes pluma negro como muestra de que la mentira tu espíritu Deja mi soledad intacta - ¡¡¡Abandona el busto del dintel de mi puerta tome tu pico de mi corazón y tu figura del dintel de mi puerta! "" Dijo el cuervo: ""Nunca más.""",9789589983,9789589983911),Paperback,,192 pages,"
            Published
        2011
         by Comcosur

            
              (first published 1842)
            
","['Classics', 'Horror', 'Short Stories', 'Fiction', 'Mystery']"
19273257-el-dios-de-la-lluvia-llora-sobre-m-jico,"
      El Dios De La Lluvia Llora Sobre Méjico (Spanish Edition)
",László Passuth,"
  4.20
","

  185
  ratings
","

    19
    reviews
","La conquista de México constituyó sin duda una de las mayores gestas acontecidas en la historia de la España imperial. Hernán Cortés y su ejército de quinientos soldados consiguieron para su Rey y su religión el más importante de los imperios del Nuevo Mundo: el azteca. En esta obra, convertida ya en todo un clásico dentro de la novela histórica contemporánea, Laszló Passuth combina hábilmente las crónicas contemporáneas, los datos arqueológicos y su amplio conocimiento del escenario histórico para recrear una de las etapas más fascinantes de la historia del Nuevo Mundo, y reflexionar sobre el impacto que supuso para españoles y mexicanos el choque de dos culturas contrapuestas.""Ofrezco en sacrificio el odio en el que me eduqué y viví... Ofrezco como sacrificio la discordia entre las castas reales de Tezcuco y Tenochtitlán.""""Esta es la sangre que ofreció Cortés en sacrificio..., toda la sangre derramada en su nombre y en nombre del amor... Y, sin embargo, cabalgó horas enteras cada vez que llegó a sus oídos que en alguna aldea lejana se querían sacrificar cautivos a los dioses. Limpió las jaulas, libertó a los prisioneros, pero dejó a los demás bañados en sangre...(Fragmentos)",B0085PSLGC,B0085PSLGC,Kindle Edition,,,"
            Published
        May 23rd 2012
         by JMG

            
              (first published 1939)
            
","['Historical', 'Historical Fiction', 'Fiction']"
7010380-the-bluest-eye,"
      The Bluest Eye
",Toni Morrison,"
  4.02
","

  142,257
  ratings
","

    6,671
    reviews
","Pecola Breedlove, a young black girl, prays every day for beauty. Mocked by other children for the dark skin, curly hair, and brown eyes that set her apart, she yearns for normalcy, for the blond hair and blue eyes that she believes will allow her to finally fit in.Yet as her dream grows more fervent, her life slowly starts to disintegrate in the face of adversity and strife. A powerful examination of our obsession with beauty and conformity, Toni Morrison’s virtuosic first novel asks powerful questions about race, class, and gender with the subtlety and grace that have always characterized her writing.From the Trade Paperback edition.",0307386589,9780307386588),ebook,,226 pages,"
            Published
        July 24th 2007
         by Vintage

            
              (first published June 1st 1970)
            
","['Fiction', 'Classics', 'Historical', 'Historical Fiction', 'Cultural', 'African American', 'Literature']"
121822,"
      Feathered Serpent, Part 1
",Chris Heimerdinger,"
  4.16
","

  5,117
  ratings
","

    143
    reviews
","Transport yourself back in time for another adventure in the ongoing saga that began with ""Tennis Shoes Among The Nephites"" and ""Gadiatons And The Silver Sword"". Join Jim Hawkins as he embarks upon his most difficult and perilous quest - a quest for survival against unseen enemies. A quest to solve the deepening mystery of the disappearance of his sister, Jennifer, and his old friend Garth Plimpton. Jim, no the father of two teenage daughters and a ten-year-old son - all as stubborn and self-willed as he ever was! - must battle the forces of an old and secret adversary set on destroying his very existence. Once again Jim must descend through the mysterious passages of Frost Cave and the Rainbow Room, only to emerge with his family in a land and time teetering on the brink of ultimate destruction. The time just prior to the Savior's appearance in the new world. the time of the Feathered Serpent.",1577344871,9781577344872),Paperback,,276 pages,"
            Published
        October 28th 1999
         by Covenant Communications

            
              (first published 1995)
            
","['Lds', 'Lds Fiction', 'Christianity', 'Lds', 'Young Adult', 'Historical', 'Historical Fiction', 'Religion', 'Fiction', 'Fantasy']"
31194232-miss-peregrine-s-journal-for-peculiar-children,"
      Miss Peregrine's Journal for Peculiar Children
",Ransom Riggs,"
  4.42
","

  146
  ratings
","

    4
    reviews
","Record your thoughts or create your own peculiar stories in this beautifully designed journal, filled with vintage black-and-white photos and quotes from all three novels in the Peculiar Children series. Life is full of surprises. Things are rarely what they seem. We all have secret hidden talents. These are some of the lessons that Miss Peregrine’s students learn, sometimes the hard way. You may not have an ymbryne as your guide, but now you can map your days, record your most peculiar thoughts, and bare your second soul in this beautifully designed journal that’s right out of the world of the peculiars. Features vintage black-and-white photos and quotes from all three books in the best-selling Peculiar Children series. It’s the perfect companion whether you’re traveling peculiardom or caught in a loop.",English,English,Diary,,192 pages,"
            Published
        August 30th 2016
         by Quirk Books

      ","['Fantasy', 'Fantasy', 'Paranormal']"
23678694,"
      مالكوم إكس: سيرة ذاتية
",Malcolm X,"
  4.31
","

  172,150
  ratings
","

    4,974
    reviews
",مالكوم إكس (19 مايو 1925 - 21 فبراير 1965)، واسمه عند مولده: مالكوم ليتل، ويُعرف أيضاً باسم الحاج مالك الشباز، هو داعية إسلامي ومدافع عن حقوق الإنسان أمريكي من أصل إفريقي (إفريقي أمريكي)، صحَّح مسيرة الحركة الإسلامية التي انحرفت بقوَّة عن العقيدة الإسلامية في أمريكا، ودعا للعقيدة الصحيحة، وصبر على ذلك حتى اغتيل لدعوته ودفاعه عنها[1]. بالنسبة لمحبيه: كان مالكوم إكس رجلاً شجاعاً يدافع عن حقوق السود، ويوجِّه الاتهامات لأمريكا والأمريكيين البيض بأنهم قد ارتكبوا أفظعَ الجرائم بحق الأمريكيين السود. وأما أعداؤه ومبغضوه فهم يتهمونه بأنه داعيةٌ للعنصرية وسيادة السود والعنف. وقد وُصف مالكوم إكس بأنه واحداً من أعظم الإفريقيين الأمريكيين وأكثرهم تأثيراً على مر التاريخ.هذا الكتاب ترجمة متميزة لسيرة مالكوم اكس التي رواها على الكاتب الشهير اليكس هيلي,Arabic,Arabic,ebook,1st Edition,362 pages,"
            Published
        1996
         by بيسان للنشر والتوزيع والاعلام

            
              (first published 1965)
            
","['Nonfiction', 'Biography', 'History', 'Autobiography', 'Memoir', 'Biography', 'Autobiography']"
34836911-botanical-shakespeare,"
      Botanical Shakespeare: An Illustrated Compendium of all the Flowers, Fruits, Herbs, Trees, Seeds, and Grasses Cited by the World's Greatest Playwright
",Gerit Quealy,"
  4.22
","

  311
  ratings
","

    28
    reviews
","A captivating, beautifully illustrated, one-of-a-kind color compendium of the flowers, fruits, herbs, trees, seeds, and grasses cited in the works of the world’s greatest playwright, William Shakespeare, accompanied by their companion quotes from all of his plays and poems. With a foreword by Dame Helen Mirren—the first foreword she has ever contributed. In this striking compilation, Shakespeare historian Gerit Quealy and respected Japanese artist Sumié Hasegawa combine their knowledge and skill in this first and only book that examines every plant that appears in the works of Shakespeare. Botanical Shakespeare opens with a brief look at the Bard’s relationship to the plants mentioned in his works—a diversity that illuminates his knowledge of the science of botany, as well as the colloquy, revealing his unmatched skill for creating metaphorical connections and interweaving substantive philosophy. At the heart of the book are ""portraits"" of the over 170 flowers, fruits, grains, grasses, trees, herbs, seeds and vegetables that Shakespeare mentions in his plays and poems. Botanical Shakespeare features a gorgeous color illustration of each, giving a ""face"" to the name, alongside the specific text in which it appears and the character(s) who utter the lines in which it is mentioned. This fascinating visual compendium also includes a dictionary describing each plant—such as Eglantine, a wild rose with a slight prickle, cherished for its singular scent, superior to any other rose; and the difference between apples and apple-john—along with indices listing the botanical by play/poem, by character, and genus for easy reference, ideal for gardeners and thoughtful birthday gift-giving.This breathtaking, incomparable collection of exquisite artwork and companion quotes offers unique depth and insight into Shakespeare and his timeless work through the unusual perspective of the plants themselves.",//<![CDATA[,Combine,Kindle Edition,,208 pages,"
            Published
        April 11th 2017
         by Harper Design

            
              (first published April 4th 2017)
            
",['Nonfiction']
30510,"
      Paula Spencer
",Roddy Doyle,"
  3.78
","

  2,213
  ratings
","

    212
    reviews
",,0670038164,9780670038169),Hardcover,,281 pages,"
            Published
        January 1st 2007
         by Viking Books

            
              (first published 2006)
            
","['Fiction', 'Cultural', 'Ireland', 'European Literature', 'Irish Literature', 'Contemporary', 'Literary Fiction']"
25900032-the-house-on-cold-hill,"
      The House on Cold Hill
",Peter James,"
  3.73
","

  3,752
  ratings
","

    523
    reviews
","Moving from the heart of Brighton and Hove to the Sussex countryside is a big undertaking for Ollie and Caro Harcourt and their twelve-year-old daughter Jade. But when they view Cold Hill House - a huge, dilapidated Georgian mansion - Ollie is filled with excitement. Despite the financial strain of the move, he has dreamed of living in the country since he was a child, and he sees Cold Hill House, with its acres of land, as a paradise for his animal-loving daughter, the perfect base for his web-design business and a terrific long-term investment. Caro is less certain, and Jade is grumpy about being separated from her friends.Within days of moving in, it becomes apparent that the Harcourt family aren't the only residents of the house. A friend of Jade's is the first to see the spectral woman, standing behind her as the girls talk on FaceTime. Then there are more sightings, as well as increasingly disturbing occurrences in the house. As the haunting becomes more malevolent and the house itself begins to turn on the Harcourts, the terrified family discover Cold Hill House's dark history, and the horrible truth of what it could mean for them . . .",1447255909,9781447255901),Hardcover,,310 pages,"
            Published
        October 8th 2015
         by Macmillan

            
              (first published 2015)
            
","['Horror', 'Fiction', 'Mystery', 'Thriller', 'Paranormal', 'Ghosts', 'Fantasy', 'Paranormal']"
9774199-a-discovery-of-witches,"
      A Discovery of Witches
",Deborah Harkness,"
  4.00
","

  320,714
  ratings
","

    31,768
    reviews
","A richly inventive novel about a centuries-old vampire, a spellbound witch, and the mysterious manuscript that draws them together. Deep in the stacks of Oxford's Bodleian Library, young scholar Diana Bishop unwittingly calls up a bewitched alchemical manuscript in the course of her research. Descended from an old and distinguished line of witches, Diana wants nothing to do with sorcery; so after a furtive glance and a few notes, she banishes the book to the stacks. But her discovery sets a fantastical underworld stirring, and a horde of daemons, witches, and vampires soon descends upon the library. Diana has stumbled upon a coveted treasure lost for centuries-and she is the only creature who can break its spell. Debut novelist Deborah Harkness has crafted a mesmerizing and addictive read, equal parts history and magic, romance and suspense. Diana is a bold heroine who meets her equal in vampire geneticist Matthew Clairmont, and gradually warms up to him as their alliance deepens into an intimacy that violates age-old taboos. This smart, sophisticated story harks back to the novels of Anne Rice, but it is as contemporary and sensual as the Twilight series-with an extra serving of historical realism.",B004DI7HZ6,B004DI7HZ6,Kindle Edition,,594 pages,"
            Published
        February 8th 2011
         by Penguin

      ","['Fantasy', 'Fiction', 'Romance', 'Fantasy', 'Paranormal', 'Paranormal', 'Vampires', 'Paranormal', 'Witches']"
28231595-pimpernel,"
      Pimpernel
",Sheralyn Pratt,"
  4.13
","

  801
  ratings
","

    254
    reviews
","For centuries, the elite of the world have sought the Pimpernel everywhere. Some want to kill him, others want to hire him, but Jack Cavanaugh knows that the love/hate relationship comes with the job title.  At present, Jack is trying to dismantle an investment scheme centered in Las Vegas, but ""trying"" is the operative word. It's been a month since he put the face of the scheme behind bars, yet the scam is still going strong. As Jack tries to uncover who has stepped in as the new head, what miniscule evidence there is all seems to point him back to Claire Ramsey, an introverted PhD student studying at UNLV.  If ever there as an unlikely head of an investment scheme, Claire's it. She has a genius IQ, but from all Jack has seen, Claire’s intelligence is as much a blessing as a curse when paired up with her acute OCD. Claire can barely make conversation with the cute guy down the hall, which makes it hard to believe she could be the charismatic salesperson who is getting international businessmen to invest $5—50 million a pop.  So what is Jack missing? What is the real story behind Claire Ramsey? And once Jack learns it, will he be able to walk away?",B019DPEL0W,B019DPEL0W,Kindle Edition,,280 pages,"
            Published
        January 18th 2016
         by Wicked Sassy

      ","['Romance', 'Mystery', 'Contemporary', 'Romance', 'Contemporary Romance', 'Suspense']"
15791085-the-falconer,"
      The Falconer
",Elizabeth May,"
  3.76
","

  14,264
  ratings
","

    2,306
    reviews
","One girl's nightmare is this girl's faery taleShe's a stunner.Edinburgh, 1844. Eighteen-year-old Lady Aileana Kameron, the only daughter of the Marquess of Douglas, has everything a girl could dream of: brains, charm, wealth, a title—and drop-dead beauty.She's a liar.But Aileana only looks the part of an aristocratic young lady. she's leading a double life: She has a rare ability to sense the sìthíchean—the faery race obsessed with slaughtering humans—and, with the aid of a mysterious mentor, has spent the year since her mother died learning how to kill them.She's a murderer.Now Aileana is dedicated to slaying the fae before they take innocent lives. With her knack for inventing ingenious tools and weapons—from flying machines to detonators to lightning pistols—ruthless Aileana has one goal: Destroy the faery who destroyed her mother.She's a Falconer.The last in a line of female warriors born with a gift for hunting and killing the fae, Aileana is the sole hope of preventing a powerful faery population from massacring all of humanity. Suddenly, her quest is a lot more complicated. She still longs to avenge her mother's murder—but she'll have to save the world first.The first volume of a trilogy from an exciting new voice in young adult fantasy, this electrifying thriller combines romance and action, steampunk technology and Scottish lore in a deliciously addictive read.",1452114234,9781452114231),Hardcover,US,378 pages,"
            Published
        May 6th 2014
         by Chronicle Books

            
              (first published September 19th 2013)
            
","['Fantasy', 'Young Adult', 'Science Fiction', 'Steampunk', 'Historical', 'Historical Fiction', 'Historical', 'Fantasy', 'Paranormal']"
13486069-md-o-ci,"
      Mdłości
",Jean-Paul Sartre,"
  3.92
","

  73,836
  ratings
","

    2,626
    reviews
","Nausea is the story of Antoine Roquentin, a French writer who is horrified at his own existence. In impressionistic, diary form he ruthlessly catalogues his every feeling and sensation about the world and people around him. His thoughts culminate in a pervasive, overpowering feeling of nausea which ""spread at the bottom of the viscous puddle, at the bottom of our time, the time of purple suspenders and broken chair seats; it is made of wide, soft instants, spreading at the edge, like an oil stain."" Roquentin's efforts to come to terms with his life, his philosophical and psychological struggles, give Sartre the opportunity to dramatize the tenets of his Existentialist creed.The introduction for this edition of Nausea by Hayden Carruth gives background on Sartre's life and major works, a summary of the principal themes of Existentialist philosophy, and a critical analysis of the novel itself.",8373898964,8373898964,Hardcover,,224 pages,"
            Published
        
         by Zielona Sowa

            
              (first published 1938)
            
","['Philosophy', 'Fiction', 'Classics', 'Cultural', 'France', 'Literature']"
34790382-nemesis,"
      Nemesis
",Brendan Reichs,"
  3.70
","

  5,401
  ratings
","

    1,117
    reviews
","He killed me. He killed me not. He killed me.It’s been happening since Min was eight. Every two years, on her birthday, a strange man finds her and murders her in cold blood. But hours later, she wakes up in a clearing just outside her tiny Idaho hometown—alone, unhurt, and with all evidence of the horrifying crime erased.Across the valley, Noah just wants to be like everyone else. But he’s not. Nightmares of murder and death plague him, though he does his best to hide the signs. But when the world around him begins to spiral toward panic and destruction, Noah discovers that people have been lying to him his whole life. Everything changes in an eye blink.For the planet has a bigger problem. The Anvil, an enormous asteroid threatening all life on Earth, leaves little room for two troubled teens. Yet on her sixteenth birthday, as she cowers in her bedroom, hoping not to die for the fifth time, Min has had enough. She vows to discover what is happening in Fire Lake and uncovers a lifetime of lies: a vast conspiracy involving the sixty-four students of her sophomore class, one that may be even more sinister than the murders.",1509860304,9781509860302),Paperback,,446 pages,"
            Published
        July 13th 2017
         by Macmillan Children's Books

            
              (first published March 21st 2017)
            
","['Young Adult', 'Science Fiction', 'Mystery', 'Fantasy']"
36228658-holding-on-to-chaos,"
      Holding on to Chaos
",Lucy Score,"
  4.45
","

  1,784
  ratings
","

    191
    reviews
","Eva is a hot mess running from her past and doesn’t mind telling a fib or two to protect her secrets. It’s too bad that she moved to the nosiest small town in the world with Sheriff Sexy—the tall, built, human lie detector. He’s suddenly showing interest and treating every conversation like it’s an interrogation.Donovan loves his nice, quiet, hippie town and he’s got some pretty strong feelings when it comes to a certain klutzy redhead, too. But she’s hiding something. Just when he starts to peel back those layers to get to the naked truth, the entire town loses its collective mind—and inhibitions—in what town elders identify as an astrological apocalypse. Can he save the girl from her past and the town from itself?",Blue,#5,Paperback,,,"
            Published
        September 25th 2017
         by That's What She Said Publishing

      ","['Romance', 'Romance', 'Contemporary Romance']"
7910742,"
      القبلة
",Danielle Steel,"
  3.78
","

  5,705
  ratings
","

    219
    reviews
","لقد اضطرتها هذه الرحلة لأن تقبل ما لم تكن قادرة عليه كل ذلك الوقت، وزارت بعض المتاحف والمعارض. كانت تنوي العودة إلى أعمال ترميم اللوحات في متحف اللوفر بعد أول السنة، وكانت قد بدأت تنغمس في الفن من جديد، لقد كان هذا يذكرها بالأيام التي أمضتها في لندن برفقته منذ أكثر من سنة. لقد كان كل شيء يذكرها ببيل. اللوحات، المتاحف، بار هاري، الرقص، الموسيقى، الضحك، الهواء ولربما سيتوقف هذا يوماً. كانت ترجو ذلك. فإن لم يكن في حياتها من جديد سيتوجب عليها أن تنساه بأسرع ما يمكنها، ولربما حتى ستكف عن حبه يوماً ما. وإذا حصل هذا فإن رحمة من السماء ستكون قد حلت عليها. في صباح يوم الأربعاء حزمت إيزابيل حاجياتها القليلة التي كانت قد أحضرتها معها، واتصلت بالبواب ليساعدها في حمل حقيبتها. كان موعد رحلتها في الساعة الواحدة، وغادرت الفندق إلى المطار في العاشرة، كانت رحلتها إلى المطار هادئة وطويلة، لقد كان الثلج قد تساقط مرة أخرى ليلة أمس، وبدت واشنطن جميلة وقد غطتها الثلوج. تحققت من رحلة الطيران، وبعد برهة، مضت لتبتاع بعض المجلات وكتاب لكي يكون معها ما تقرأ فيه خلال رحلة الطائرة. كانت تشعر بالهدوء والحزن، وبنوع من الحرية والانعتاق. فأخيراً تركته يمضي في سلام، وكانت مسرورة لأنها جاءت إلى واشنطن. لم تكن لتتوقع أن تشعر بالسلام إزاء هذا الموضوع كما كانت الآن. وحملت نفسها على ألا تفكر فيه بينما كانت تدفع ثمن المجلات والكتب، كانت تشكر المرأة على الفكة التي أعادتها لها، وإذ بها تسمع صوتاً خلفها تماماً. ""هل تعلمين أنك مجنونة؟ كنت أعرف ذلك على الدوام"". أغمضت عينيها وهي تكاد لا تصدق ما تسمع. فقد كان هذا من غير الممكن، ولكنه حدث. وعندما استدارت رأت بيل وراحت تنظر إليه. ""لست فقط مجنونة بل مخطئة أيضاً""، قال في هدوء. في روايتها هذه التي تلاقي رواجاً كبيراً تظهر دانييل ستيل كيف أن لحظة انكسار يمكن أن تغير حياة الناس وإلى الأبد. فرواية ""القبلة"" هي استعراض مؤثر لهشاشة الحياة، وقصةٌ تحبس الأنفاس، تدور حول طاقة الحب القادرة على أن تشفي، وتعتق، وتحوّل، أو تجمع شتات النفوس المحطمة. في مساء يوم دافئ من شهر حزيران (يونيو)، تمر حافلة حمراء ذات طبقتين ممتلئة بالركاب في شارع لندن. وعلى مسافة ليست ببعيدة يركب رجل وامرأة سيارة ليموزين بعد أمسية ساحرة أمضياها في المرح والرقص، وفي لحظة مطبوعة داخل ذاكرة الزمن ترتطم سيارتهما وهي في أقصى سرعتها بالباص الضخم وتتحول إلى حطام من الحديد والزجاج تحت وطأة ثقل الحافلة، ويبدأ راكباها العاشقان رحلة طويلة نحو الشفاء والأمل والحلم بمستقبل جميل.",Arabic,Arabic,Paperback,1st Edition,415 pages,"
            Published
        November 1st 2004
         by الدار العربية للعلوم

            
              (first published May 2nd 2001)
            
","['Romance', 'Fiction']"
20502270-the-truth-about-the-harry-quebert-affair,"
      The Truth about the Harry Quebert Affair
",Joël Dicker,"
  4.03
","

  69,353
  ratings
","

    8,080
    reviews
","August 30, 1975: the day fifteen-year-old Nola Kellergan is glimpsed fleeing through the woods, never to be heard from again; the day Somerset, New Hampshire, lost its innocence.Thirty-three years later, Marcus Goldman, a successful young novelist, visits Somerset to see his mentor, Harry Quebert, one of the country's most respected writers, and to find a cure for his writer's block as his publisher's deadline looms. But Marcus's plans are violently upended when Harry is suddenly and sensationally implicated in the cold-case murder of Nola Kellergan whom, he admits, he had an affair with. As the national media convicts Harry, Marcus launches his own investigation, following a trail of clues through his mentor's books, the backwoods and isolated beaches of New Hampshire, and the hidden history of Somerset's citizens and the man they hold most dear. To save Harry, his own writing career, and eventually even himself, Marcus must answer three questions, all of which are mysteriously connected: Who killed Nola Kellergan? What happened one misty morning in Somerset in the summer of 1975? And how do you write a book to save someone's life?Joël Dicker's masterful novel about a struggling writer who resolves to clear the name of an old friend accused of murder is one of the most sought after literary properties of recent times.Set in New England, and hailed as a great American novel despite its Swiss authorship, The Truth About the Harry Quebert Affair has drawn comparison with the works of Philip Roth and John Steinbeck. Steeped in the heady atmosphere of classic Americana, it signals the emergence of a writer of monumental talent. Dicker is a terrific storyteller who has written an absolutely gripping mystery, a narrative that continuously surprises its readers as it unravels.It looks fair set to repeat in the Anglo-Saxon world the exceptional success it has enjoyed in Europe.",B00ELIF0WK,B00ELIF0WK,Kindle Edition,,657 pages,"
            Published
        May 1st 2014
         by MacLehose Press

            
              (first published September 19th 2012)
            
","['Fiction', 'Mystery', 'Thriller', 'Mystery', 'Crime', 'Cultural', 'France']"
34111673-the-art-of-hiding,"
      The Art of Hiding
",Amanda Prowse,"
  4.02
","

  5,974
  ratings
","

    758
    reviews
","
What would you do if you learned that the life you lived was a lie?
Nina McCarrick lives the perfect life, until her husband, Finn, is killed in a car accident and everything Nina thought she could rely on unravels.Alone, bereft and faced with a mountain of debt, Nina quickly loses her life of luxury and she begins to question whether she ever really knew the man she married. Forced to move out of her family home, Nina returns to the rundown Southampton council estate—and the sister—she thought she had left far behind.But Nina can’t let herself be overwhelmed—her boys need her. To save them, and herself, she will have to do what her husband discouraged for so long: pursue a career of her own. Torn between the life she thought she knew and the reality she now faces, Nina finally must learn what it means to take control of her life.Bestselling author Amanda Prowse once again plumbs the depths of human experience in this stirring and empowering tale of one woman’s loss and love.",//<![CDATA[,Combine,Kindle Edition,,290 pages,"
            Published
        July 18th 2017
         by Lake Union Publishing

      ","['Fiction', 'Contemporary']"
29430049-paris-for-one-and-other-stories,"
      Paris for One and Other Stories
",Jojo Moyes,"
  3.56
","

  23,341
  ratings
","

    2,674
    reviews
","From the #1 New York Times bestselling author of Me Before You and After You, Paris for One and Other Stories is an irresistibly romantic collection filled with humor and heart.  ""A vicarious jolt of Parisian romance. . . Delightful."" -People Magazine ""An old-fashioned, feel-good love story. . . It's as if Moyes has booked a vacation and is taking us along. To Paris. Amour!"" -USA Today ""Dreamy escapism, a book you can curl up with and easily finish over a weekend, with or without a glass of wine."" -Miami HeraldNell is twenty-six and has never been to Paris. She's never even been on a romantic weekend away--to anywhere--before. Traveling abroad isn't really her thing. But when Nell's boyfriend fails to show up for their mini-vacation, she has the opportunity to prove everyone--including herself--wrong. Alone in Paris, Nell finds a version of herself she never knew existed: independent and intrepid. Could this turn out to be the most adventurous weekend of her life? Funny, charming, and irresistible, Paris for One is quintessential Jojo Moyes--as are the other stories that round out the collection.From the Hardcover edition.",0735221073,9780735221079),Hardcover,,274 pages,"
            Published
        October 18th 2016
         by Pamela Dorman Books

      ","['Fiction', 'Short Stories', 'Romance', 'Womens Fiction', 'Chick Lit', 'Contemporary', 'Audiobook']"
7575736-diebe-im-olymp,"
      Diebe im Olymp
",Rick Riordan,"
  4.24
","

  1,748,659
  ratings
","

    54,128
    reviews
","Percy versteht die Welt nicht mehr. Jedes Jahr fliegt er von einer anderen Schule. Ständig passieren ihm seltsame Unfälle. Und jetzt soll er auch noch an dem Tornado schuld sein! Langsam wird ihm klar: Irgendjemand hat es auf ihn abgesehen. Als Percy sich mit Hilfe seines Freundes Grover vor einem Minotaurus ins Camp Half-Blood rettet, erfährt er die Wahrheit: Sein Vater ist der Meeresgott Poseidon, Percy also ein Halbgott. Und er hat einen mächtigen Feind: Kronos, den Titanen. Die Götter stehen Kopf - und Percy und seine Freunde vor einem unglaublichen Abenteuer ...",3551554374,9783551554376),Hardcover,,448 pages,"
            Published
        January 20th 2010
         by Carlsen

            
              (first published June 28th 2005)
            
","['Fantasy', 'Young Adult', 'Fantasy', 'Mythology', 'Fiction']"
25479398,"
      دروازه زندگی و مرگ
",Maurice Maeterlinck,"
  3.37
","

  19
  ratings
","

    3
    reviews
",,Persian,Persian,Hardcover,,596 pages,"
            Published
        
         by نگارستان کتاب

      ",[]
35014553-archer,"
      Archer
",Haley Jenner,"
  4.33
","

  342
  ratings
","

    113
    reviews
","Archer Dean taught me how it feels to be loved. Really loved. The happily ever after, fairy tale type love. But he also taught me what real heartbreak was. He ripped away my happiness, took it from me without a backward glance. He left me alone and broken with no idea how to rebuild. No fight left in me to want to.  Annabelle Edwards was a light in my world of darkness. She changed the way my heart beat, she let me believe in love. But the thing about darkness is that it’s suffocating and without warning, the light that you rely so heavily on, can be extinguished by the power of your own shadows.",English,English,Paperback,Re-release. Edited. Updated Cover. ,443 pages,"
            Published
        May 13th 2017
        

      ","['Romance', 'War', 'Military Fiction']"
280865,"
      Artists in Crime
",Ngaio Marsh,"
  4.03
","

  6,850
  ratings
","

    285
    reviews
","It was a bizarre pose for beautiful model Sonia Gluck--and her last. For in the draperies of her couch lay a fatal dagger, and behind her murder lies all the intrigue and acid-etched temperament of an artist's colony. Called in to investigate, Scotland Yard's Inspector Roderick Alleyn finds his own passions unexpectedly stirred by the fiesty painter Agatha Troy--brilliant artist and suspected murderess. First published in 1938.",1579125786,9781579125783),Hardcover,,316 pages,"
            Published
        December 1st 2005
         by Black Dog Publishing

            
              (first published 1938)
            
","['Mystery', 'Fiction', 'Mystery', 'Crime', 'Audiobook']"
30364190-the-forbidden,"
      The Forbidden
",Jodi Ellen Malpas,"
  4.10
","

  7,082
  ratings
","

    1,119
    reviews
","FROM THE #1 BESTSELLING AUTHOR OF THE THIS MAN TRILOGY.... 
What do you do when you can't control your feelings for someone? When you know you shouldn't go there? Not even in your head. 
Annie has never experienced the 'spark' with a guy-the kind of instant chemistry that steals your breath and blindsides you completely. Until a night out with friends brings her face to face with the wickedly sexy and mysterious Jack. It's not just a spark that ignites between them. It's an explosion. Jack promises to consume Annie, and he fully delivers on that promise.Overwhelmed by the intensity of their one night together, Annie slips out of their hotel room. She is certain that a man who's had such a powerful impact on her and who could bend her to his will so easily, must be dangerous. But she's already in too deep. And Jack isn't only dangerous. He is forbidden.",145556821X,9781455568215),Paperback,,355 pages,"
            Published
        August 8th 2017
         by Forever

      ","['Romance', 'Romance', 'Contemporary Romance', 'Contemporary', 'Adult']"
